9;1970;46.4;505.3
10;1970;131.8;454.9
11;1970;83.9;128.2
12;1970;112.3;114.2
1;1971;21.4;240.0
2;1971;85.2;107.0
3;1971;52.9;194.6
4;1971;78.1;368.3
5;1971;59.1;646.9
6;1971;180.7;537.2
7;1971;19.8;385.5
8;1971;82.0;321.4
9;1971;134.9;186.9
10;1971;51.1;225.8
11;1971;109.5;171.9
12;1971;100.9;50.2
1;1972;25.0;285.8
2;1972;10.5;116.2
3;1972;57.9;55.8
4;1972;100.9;109.1
5;1972;136.4;206.0
6;1972;61.5;209.9
7;1972;140.8;235.6
8;1972;123.3;178.0
9;1972;105.1;132.7
10;1972;65.4;104.8
11;1972;50.3;114.5
12;1972;7.5;90.7
1;1973;40.6;118.4
2;1973;100.5;89.8
3;1973;50.3;65.8
4;1973;116.7;106.6
5;1973;154.8;134.8
6;1973;137.3;129.9
7;1973;124.2;81.5
8;1973;70.8;123.4
9;1973;32.9;169.0
10;1973;135.5;124.8
11;1973;78.7;95.8
12;1973;63.7;111.4
1;1974;85.4;81.8
2;1974;79.4;91.2
3;1974;15.9;61.7
4;1974;22.0;123.2
5;1974;176.4;196.3
6;1974;142.6;277.6
7;1974;99.7;164.5
8;1974;95.0;151.5
9;1974;89.2;74.2
10;1974;237.3;84.9
11;1974;94.1;136.9
12;1974;275.7;40.4
1;1975;63.5;68.2
2;1975;37.2;601.1
3;1975;77.5;307.5
4;1975;66.9;269.0
5;1975;108.7;193.1
6;1975;97.8;196.8
7;1975;62.7;186.3
8;1975;61.1;97.1
9;1975;60.4;1849.6
10;1975;79.1;182.2
11;1975;64.4;79.4
12;1975;51.1;109.5
1;1976;178.9;63.4
2;1976;14.0;51.1
3;1976;43.7;178.4
4;1976;43.8;106.7
5;1976;71.5;187.6
6;1976;37.4;74.7
7;1976;44.5;84.5
8;1976;39.4;117.7
9;1976;41.7;99.0
10;1976;40.6;71.7
11;1976;133.8;68.9
12;1976;77.6;55.8
1;1977;53.4;38.4
2;1977;54.3;57.8
3;1977;75.7;67.5
4;1977;105.7;96.1
5;1977;47.2;137.4
6;1977;244.5;170.0
7;1977;121.9;156.2
8;1977;216.1;140.1
9;1977;121.7;112.7
10;1977;40.0;73.4
11;1977;155.9;43.8
12;1977;68.2;109.4
1;1978;49.0;130.3
2;1978;22.6;286.4
3;1978;95.1;109.3
4;1978;27.8;175.7
5;1978;225.9;123.0
6;1978;52.6;184.4
7;1978;57.8;99.4
8;1978;192.5;125.1
9;1978;211.7;59.3
10;1978;97.1;45.0
11;1978;64.2;66.0
12;1978;83.9;41.7
1;1979;112.0;66.0
2;1979;41.9;79.9
3;1979;129.6;134.8
4;1979;92.1;69.2
5;1979;36.2;100.5
6;1979;112.9;78.2
7;1979;180.3;62.0
8;1979;123.0;65.7
9;1979;119.2;48.0
10;1979;18.4;54.3
11;1979;152.7;34.6
12;1979;120.4;61.7
1;1980;96.3;54.7
2;1980;92.4;45.5
3;1980;68.6;30.1
4;1980;281.4;39.3
5;1980;29.9;71.1
6;1980;125.6;80.3
7;1980;236.5;68.4
8;1980;117.5;106.6
9;1980;132.6;39.0
10;1980;156.0;47.9
11;1980;54.9;50.8
12;1980;59.3;34.1
1;1981;172.2;32.2
2;1981;51.6;56.6
3;1981;151.2;56.7
4;1981;112.1;64.9
5;1981;95.6;147.4
6;1981;86.0;136.6
7;1981;321.3;81.3
8;1981;152.1;60.8
9;1981;84.4;50.1
10;1981;160.1;40.1
11;1981;130.0;29.6
12;1981;119.7;25.4
1;1982;84.9;19.1
2;1982;13.4;37.0
